step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2244,5567312,8976,0.014331135902851922,1.0,1.0,,,,,,,,,
2245,5568084,8980,0.022804858057827216,1.0,1.0,,,,,,,,,
2246,5568760,8984,0.006921005830669648,1.0,1.0,,,,,,,,,
2247,5572476,8988,0.006562885819749102,0.75,0.75,,,,,,,,,
2248,5574176,8992,0.011135435392949585,1.0,1.0,,,,,,,,,
2249,5579076,8996,0.010616010467931218,1.0,1.0,0.01241553363224757,1.0,1.0,,,,,,
2250,5580744,9000,0.014661632475874967,1.0,1.0,,,,,,,,,
2251,5581612,9004,0.0241237017858367,1.0,1.0,,,,,,,,,
2252,5584400,9008,0.01234262238118879,1.0,1.0,,,,,,,,,
2253,5586516,9012,0.014111747464901294,1.0,1.0,,,,,,,,,
2254,5589688,9016,0.007716056259870068,1.0,1.0,,,,,,,,,
2255,5590044,9020,0.013107886180245288,1.0,1.0,,,,,,,,,
2256,5590848,9024,0.015532149886484778,1.0,1.0,,,,,,,,,
2257,5592932,9028,0.012629211009360862,1.0,1.0,0.010578467645971965,1.0,1.0,,,,,,
2258,5596776,9032,0.008476352860170112,1.0,1.0,,,,,,,,,
2259,5597708,9036,0.023300579055058154,1.0,1.0,,,,,,,,,
2260,5603120,9040,0.007985306336615287,1.0,1.0,,,,,,,,,
2261,5603956,9044,0.011075319322830632,1.0,1.0,,,,,,,,,
2262,5604856,9048,0.010003812404897783,1.0,1.0,,,,,,,,,
2263,5605468,9052,0.012230265773100565,1.0,1.0,,,,,,,,,
2264,5609024,9056,0.019675600538763445,1.0,1.0,,,,,,,,,
2265,5609924,9060,0.010135630066933552,1.0,1.0,0.013449826122036301,1.0,1.0,,,,,,
2266,5611688,9064,0.015279122843898945,1.0,1.0,,,,,,,,,
2267,5614252,9068,0.013304942348145627,1.0,1.0,,,,,,,,,
2268,5617104,9072,0.0043331167476679385,1.0,1.0,,,,,,,,,
2269,5623924,9076,0.01662822329108832,1.0,1.0,,,,,,,,,
2270,5626424,9080,0.010013192282706914,1.0,1.0,,,,,,,,,
2271,5627132,9084,0.01696008708325811,1.0,1.0,,,,,,,,,
2272,5635264,9088,0.02103853695369915,1.0,1.0,,,,,,,,,
2273,5636068,9092,0.009421583663102218,1.0,1.0,0.016527547177945568,1.0,1.0,,,,,,
2274,5638248,9096,0.012685256405094754,1.0,1.0,,,,,,,,,
2275,5639564,9100,0.015253608975771885,1.0,1.0,,,,,,,,,
2276,5641968,9104,0.012551795966696663,1.0,1.0,,,,,,,,,
2277,5645172,9108,0.010489595017596973,1.0,1.0,,,,,,,,,
2278,5646328,9112,0.01722452087079067,1.0,1.0,,,,,,,,,
2279,5647964,9116,0.012967647069160013,1.0,1.0,,,,,,,,,
2280,5648512,9120,0.0085106364352583,1.0,1.0,,,,,,,,,
2281,5649636,9124,0.014220187868485059,1.0,1.0,0.020047380368486196,1.0,1.0,,,,,,
2282,5650024,9128,0.016482492829433957,1.0,1.0,,,,,,,,,
2283,5651788,9132,0.012085508593825118,1.0,1.0,,,,,,,,,
2284,5652432,9136,0.009156316333959372,1.0,1.0,,,,,,,,,
2285,5655060,9140,0.01247076571319027,1.0,1.0,,,,,,,,,
2286,5656088,9144,0.013164604273469991,1.0,1.0,,,,,,,,,
2287,5661116,9148,0.006711211381326549,1.0,1.0,,,,,,,,,
2288,5661888,9152,0.01861779236320222,1.0,1.0,,,,,,,,,
2289,5663492,9156,0.010859812282942298,1.0,1.0,0.02313983124159257,1.0,1.0,,,,,,
2290,5664904,9160,0.006607595438957151,1.0,1.0,,,,,,,,,
2291,5667020,9164,0.012827881169718868,1.0,1.0,,,,,,,,,
2292,5668304,9168,0.01979036784426822,1.0,1.0,,,,,,,,,
2293,5669588,9172,0.00860134495834668,1.0,1.0,,,,,,,,,
2294,5672664,9176,0.008689214752526236,1.0,1.0,,,,,,,,,
2295,5673308,9180,0.019313282322081085,1.0,1.0,,,,,,,,,
2296,5675776,9184,0.00943460138538531,1.0,1.0,,,,,,,,,
2297,5679684,9188,0.007951011083316499,1.0,1.0,0.013712476881291177,1.0,1.0,,,,,,
2298,5683112,9192,0.010624192233482824,1.0,1.0,,,,,,,,,
2299,5684012,9196,0.018759005430489844,1.0,1.0,,,,,,,,,
2300,5684304,9200,0.0091835905747061,1.0,1.0,,,,,,,,,
2301,5688020,9204,0.012342328002574378,1.0,1.0,,,,,,,,,
2302,5692984,9208,0.008901652714954088,1.0,1.0,,,,,,,,,
2303,5694076,9212,0.01225324590822805,1.0,1.0,,,,,,,,,
2304,5695872,9216,0.006750439709128366,1.0,1.0,,,,,,,,,
2305,5696772,9220,0.009768264699441058,1.0,1.0,0.007717450639256039,1.0,1.0,,,,,,
2306,5699112,9224,0.009158241405129193,0.75,0.75,,,,,,,,,
2307,5701164,9228,0.007234609811135434,1.0,1.0,,,,,,,,,
2308,5702160,9232,0.014054139038166526,1.0,1.0,,,,,,,,,
2309,5702804,9236,0.005589331830787564,1.0,1.0,,,,,,,,,
2310,5706136,9240,0.013052125827660108,1.0,1.0,,,,,,,,,
2311,5707228,9244,0.01709253625411729,1.0,1.0,,,,,,,,,
2312,5707808,9248,0.011426179095710247,1.0,1.0,,,,,,,,,
2313,5713284,9252,0.006979570562401589,1.0,1.0,0.021356296595959213,1.0,1.0,,,,,,
2314,5714184,9256,0.01324548226299566,1.0,1.0,,,,,,,,,
2315,5716780,9260,0.010762459831910962,1.0,1.0,,,,,,,,,
2316,5718480,9264,0.013994288952811776,1.0,1.0,,,,,,,,,
2317,5720724,9268,0.008828266955988723,1.0,1.0,,,,,,,,,
2318,5723416,9272,0.00636649681957419,1.0,1.0,,,,,,,,,
2319,5727996,9276,0.008283804579584584,1.0,1.0,,,,,,,,,
2320,5728480,9280,0.014267898434719466,1.0,1.0,,,,,,,,,
2321,5729380,9284,0.01511206348822809,1.0,1.0,0.018895969699433638,1.0,1.0,,,,,,
2322,5730440,9288,0.021251944683887095,1.0,1.0,,,,,,,,,
2323,5732748,9292,0.008602707214265867,1.0,1.0,,,,,,,,,
2324,5734096,9296,0.009897223006420541,1.0,1.0,,,,,,,,,
2325,5740052,9300,0.008073715370213442,1.0,1.0,,,,,,,,,
2326,5742104,9304,0.005241363488138067,1.0,1.0,,,,,,,,,
2327,5742844,9308,0.016165320423384828,1.0,1.0,,,,,,,,,
2328,5749440,9312,0.013878220165170834,1.0,1.0,,,,,,,,,
2329,5751204,9316,0.007704397626679131,1.0,1.0,0.013142749955761186,1.0,1.0,,,,,,
2330,5752872,9320,0.011728479577882173,1.0,1.0,,,,,,,,,
2331,5753740,9324,0.018536334999161075,1.0,1.0,,,,,,,,,
2332,5758544,9328,0.01372484919332766,1.0,1.0,,,,,,,,,
2333,5759252,9332,0.007549398696254186,1.0,1.0,,,,,,,,,
2334,5762872,9336,0.009703761421144064,1.0,1.0,,,,,,,,,
2335,5764156,9340,0.00648003756558764,1.0,1.0,,,,,,,,,
2336,5764640,9344,0.025668191728839284,1.0,1.0,,,,,,,,,
2337,5766596,9348,0.01085577563276196,1.0,1.0,0.009457006320391077,1.0,1.0,,,,,,
2338,5767240,9352,0.01192045704319731,1.0,1.0,,,,,,,,,
2339,5769740,9356,0.011334087551995485,1.0,1.0,,,,,,,,,
2340,5772112,9360,0.008417319940632884,1.0,1.0,,,,,,,,,
2341,5772756,9364,0.00865514246873508,1.0,1.0,,,,,,,,,
2342,5774712,9368,0.007216254105284372,1.0,1.0,,,,,,,,,
2343,5775868,9372,0.010977248829364282,1.0,1.0,,,,,,,,,
2344,5778880,9376,0.006757278459288241,0.75,0.75,,,,,,,,,
2345,5781316,9380,0.013021590276503313,1.0,1.0,0.02482540291411643,1.0,1.0,,,,,,
2346,5782824,9384,0.009796743216261884,1.0,1.0,,,,,,,,,
2347,5784780,9388,0.008759713334197006,1.0,1.0,,,,,,,,,
2348,5787632,9392,0.0043631146084859495,0.75,0.75,,,,,,,,,
2349,5789172,9396,0.010416505084106508,1.0,1.0,,,,,,,,,
2350,5790328,9400,0.013201862949601887,1.0,1.0,,,,,,,,,
2351,5791260,9404,0.007519359455524809,1.0,1.0,,,,,,,,,
2352,5794560,9408,0.019656037684083156,1.0,1.0,,,,,,,,,
2353,5801188,9412,0.00927821013483137,1.0,1.0,0.011285128305191482,1.0,1.0,,,,,,
2354,5804168,9416,0.015046540408444274,1.0,1.0,,,,,,,,,
2355,5804876,9420,0.014271375706873953,1.0,1.0,,,,,,,,,
2356,5811888,9424,0.009928151348741976,1.0,1.0,,,,,,,,,
2357,5814004,9428,0.012807658362886214,1.0,1.0,,,,,,,,,
2358,5815768,9432,0.010796314106829505,1.0,1.0,,,,,,,,,
2359,5820604,9436,0.013607334823060596,1.0,1.0,,,,,,,,,
2360,5822560,9440,0.011591466205852502,1.0,1.0,,,,,,,,,
2361,5825764,9444,0.010906515727897444,1.0,1.0,0.015479452493144561,1.0,1.0,,,,,,
2362,5828744,9448,0.007005588642708119,1.0,1.0,,,,,,,,,
2363,5830988,9452,0.012823794354674971,1.0,1.0,,,,,,,,,
2364,5831600,9456,0.02376105560834969,1.0,1.0,,,,,,,,,
2365,5834260,9460,0.01854212146909375,1.0,1.0,,,,,,,,,
2366,5835352,9464,0.017634981632886407,1.0,1.0,,,,,,,,,
2367,5837244,9468,0.010721742007523837,1.0,1.0,,,,,,,,,
2368,5843104,9472,0.008964668318555984,1.0,1.0,,,,,,,,,
2369,5844740,9476,0.009360742514398421,1.0,1.0,0.0118777799012343,1.0,1.0,,,,,,
2370,5846568,9480,0.013470306742509949,1.0,1.0,,,,,,,,,
2371,5848300,9484,0.016700154017509176,1.0,1.0,,,,,,,,,
2372,5849616,9488,0.01661676690026974,1.0,1.0,,,,,,,,,
2373,5851028,9492,0.005867367814200317,1.0,1.0,,,,,,,,,
2374,5855096,9496,0.01076357898878595,1.0,1.0,,,,,,,,,
2375,5859292,9500,0.005689621265167018,1.0,1.0,,,,,,,,,
2376,5860320,9504,0.01010111459696182,1.0,1.0,,,,,,,,,
2377,5861348,9508,0.008180962658988806,1.0,1.0,0.018244758355583566,1.0,1.0,,,,,,
2378,5863784,9512,0.01646161701019321,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0

